drain TotalCurrent(IdVg_VdLin_n5_des) X,drain TotalCurrent(IdVg_VdLin_n5_des) Y,drain TotalCurrent(IdVg_VdLin_n17_des) X,drain TotalCurrent(IdVg_VdLin_n17_des) Y,drain TotalCurrent(IdVg_VdLin_n21_des) X,drain TotalCurrent(IdVg_VdLin_n21_des) Y,drain TotalCurrent(IdVg_VdLin_n25_des) X,drain TotalCurrent(IdVg_VdLin_n25_des) Y,drain TotalCurrent(IdVg_VdLin_n29_des) X,drain TotalCurrent(IdVg_VdLin_n29_des) Y,drain TotalCurrent(IdVg_VdLin_n35_des) X,drain TotalCurrent(IdVg_VdLin_n35_des) Y,drain TotalCurrent(IdVg_VdLin_n36_des) X,drain TotalCurrent(IdVg_VdLin_n36_des) Y,drain TotalCurrent(IdVg_VdLin_n37_des) X,drain TotalCurrent(IdVg_VdLin_n37_des) Y,drain TotalCurrent(IdVg_VdLin_n38_des) X,drain TotalCurrent(IdVg_VdLin_n38_des) Y,drain TotalCurrent(IdVg_VdLin_n39_des) X,drain TotalCurrent(IdVg_VdLin_n39_des) Y,drain TotalCurrent(IdVg_VdLin_n76_des) X,drain TotalCurrent(IdVg_VdLin_n76_des) Y,drain TotalCurrent(IdVg_VdLin_n77_des) X,drain TotalCurrent(IdVg_VdLin_n77_des) Y,drain TotalCurrent(IdVg_VdLin_n78_des) X,drain TotalCurrent(IdVg_VdLin_n78_des) Y,drain TotalCurrent(IdVg_VdLin_n79_des) X,drain TotalCurrent(IdVg_VdLin_n79_des) Y,drain TotalCurrent(IdVg_VdLin_n80_des) X,drain TotalCurrent(IdVg_VdLin_n80_des) Y,drain TotalCurrent(IdVg_VdLin_n83_des) X,drain TotalCurrent(IdVg_VdLin_n83_des) Y,drain TotalCurrent(IdVg_VdLin_n84_des) X,drain TotalCurrent(IdVg_VdLin_n84_des) Y,drain TotalCurrent(IdVg_VdLin_n85_des) X,drain TotalCurrent(IdVg_VdLin_n85_des) Y,drain TotalCurrent(IdVg_VdLin_n86_des) X,drain TotalCurrent(IdVg_VdLin_n86_des) Y,drain TotalCurrent(IdVg_VdLin_n87_des) X,drain TotalCurrent(IdVg_VdLin_n87_des) Y
0.54,0.0002382556,0.81,0.000296876,1.08,0.00031952666,1.35,0.00033112502,1.62,0.00033756479,0.54,4.9049598e-05,0.81,6.3419953e-05,1.08,6.9467767e-05,1.35,7.2657662e-05,1.62,7.4523831e-05,0.54,0.00018677069,0.81,0.00025959649,1.08,0.0003018618,1.35,0.00032040158,1.62,0.00033074405,0.54,3.7548921e-05,0.81,5.4486694e-05,1.08,6.507055e-05,1.35,6.9993539e-05,1.62,7.2830825e-05
0.56,0.00024500502,0.84,0.00030048298,1.12,0.00032170052,1.4,0.00033262946,1.68,0.00033849027,0.56,5.0663512e-05,0.84,6.4365269e-05,1.12,7.0057072e-05,1.4,7.3086808e-05,1.68,7.4798984e-05,0.56,0.00019610919,0.84,0.00026577514,1.12,0.00030549572,1.4,0.00032274732,1.68,0.00033242445,0.56,3.96793e-05,0.84,5.6010097e-05,1.12,6.6021807e-05,1.4,7.0629961e-05,1.68,7.3297665e-05
0.58,0.0002510048,0.87,0.00030370744,1.16,0.00032369181,1.45,0.00033398495,1.74,0.00033925797,0.58,5.2110067e-05,0.87,6.5215672e-05,1.16,7.0598491e-05,1.45,7.3475776e-05,1.74,7.5028149e-05,0.58,0.00020456389,0.87,0.00027176028,1.16,0.00030874228,1.45,0.00032486887,1.74,0.00033393089,0.58,4.162261e-05,0.87,5.7457598e-05,1.16,6.6875644e-05,1.45,7.1209332e-05,1.74,7.3717968e-05
0.6,0.00025636293,0.9,0.00030661641,1.2,0.00032551647,1.5,0.00033519918,1.8,0.00033988469,0.6,5.3412116e-05,0.9,6.5985995e-05,1.2,7.1097589e-05,1.5,7.3826848e-05,1.8,7.5215469e-05,0.6,0.00021223224,0.9,0.00027765276,1.2,0.00031165774,1.5,0.00032679891,1.8,0.0003352796,0.6,4.3396847e-05,0.9,5.8852741e-05,1.2,6.7647545e-05,1.5,7.1738082e-05,1.8,7.4095931e-05
0.62,0.00026121355,0.93,0.0003092575,1.24,0.00032719729,1.55,0.00033627451,1.86,0.00034039376,0.62,5.4590312e-05,0.93,6.6688863e-05,1.24,7.1558831e-05,1.55,7.4141804e-05,1.86,7.5367056e-05,0.62,0.00021920161,0.93,0.00028306915,1.24,0.00031430225,1.55,0.00032855681,1.86,0.00033648371,0.62,4.5019026e-05,0.93,6.0190362e-05,1.24,6.8349951e-05,1.55,7.2221796e-05,1.86,7.4434693e-05
0.64,0.00026559406,0.96,0.00031166641,1.28,0.00032874854,1.6,0.00033722254,1.92,0.00034081283,0.64,5.567639e-05,0.96,6.7334008e-05,1.28,7.1985832e-05,1.6,7.4421775e-05,1.92,7.549058e-05,0.64,0.00022555009,0.96,0.00028774673,1.28,0.00031670905,1.6,0.00033015967,1.92,0.00033755433,0.64,4.6505119e-05,0.96,6.1390156e-05,1.28,6.8992558e-05,1.6,7.2665078e-05,1.92,7.4736745e-05
0.66,0.0002699787,0.99,0.00031388005,1.32,0.00033017146,1.65,0.00033805142,1.98,0.00034116805,0.66,5.6735766e-05,0.99,6.7929114e-05,1.32,7.2381551e-05,1.65,7.4667683e-05,1.98,7.5593655e-05,0.66,0.00023134125,0.99,0.0002918934,1.32,0.00031891336,1.65,0.00033162344,1.98,0.00033850188,0.66,4.7869565e-05,0.99,6.2457821e-05,1.32,6.9583101e-05,1.65,7.30716e-05,1.98,7.5004862e-05
0.68,0.00027434851,1.02,0.00031592521,1.36,0.0003314662,1.7,0.00033876566,2.04,0.00034148057,0.68,5.7771839e-05,1.02,6.848006e-05,1.36,7.274839e-05,1.7,7.4880651e-05,2.04,7.5682725e-05,0.68,0.0002366387,1.02,0.00029559773,1.36,0.00032093428,1.7,0.00033295993,2.04,0.00033933465,0.68,4.9125287e-05,1.02,6.3416587e-05,1.36,7.0127831e-05,1.7,7.3443953e-05,2.04,7.5241579e-05
0.7,0.000278719,1.05,0.00031782015,1.4,0.00033265472,1.75,0.00033937447,2.1,0.00034176553,0.7,5.8788027e-05,1.05,6.8992387e-05,1.4,7.3088252e-05,1.75,7.5062473e-05,2.1,7.5762602e-05,0.7,0.00024150017,1.05,0.00029893173,1.4,0.00032279306,1.75,0.00033417976,2.1,0.000340058,0.7,5.0283753e-05,1.05,6.4284116e-05,1.4,7.063186e-05,1.75,7.3785014e-05,2.1,7.5449226e-05
0.72,0.00028290188,1.08,0.0003195823,1.44,0.0003337481,1.8,0.00033988739,2.16,0.00034203281,0.72,5.9783362e-05,1.08,6.9470033e-05,1.44,7.3402634e-05,1.8,7.5215832e-05,2.16,7.5836554e-05,0.72,0.00024597095,1.08,0.00030195562,1.44,0.00032450392,1.8,0.00033529177,2.16,0.00034068264,0.72,5.1355065e-05,1.08,6.5073583e-05,1.44,7.1099426e-05,1.8,7.4097096e-05,2.16,7.5630203e-05
0.74,0.00028654462,1.11,0.00032122606,1.48,0.00033474943,1.85,0.00034031857,2.22,0.0003422881,0.74,6.0723643e-05,1.11,6.991669e-05,1.48,7.3692422e-05,1.85,7.534433e-05,2.22,7.5906668e-05,0.74,0.00025009879,1.11,0.00030471135,1.48,0.00032608909,1.85,0.0003363034,2.22,0.00034122317,0.74,5.2348037e-05,1.11,6.5796691e-05,1.48,7.1534065e-05,1.85,7.4382005e-05,2.22,7.5787047e-05
0.76,0.0002898436,1.14,0.00032276408,1.52,0.00033566485,1.9,0.00034068408,2.28,0.00034253568,0.76,6.1578511e-05,1.14,7.0335525e-05,1.52,7.3958617e-05,1.9,7.545241e-05,2.28,7.5974235e-05,0.76,0.00025392099,1.14,0.00030724201,1.52,0.00032756029,1.9,0.00033722117,2.28,0.00034168992,0.76,5.3270808e-05,1.14,6.6462523e-05,1.52,7.1938456e-05,1.9,7.4641146e-05,2.28,7.5922432e-05
0.78,0.00029285365,1.17,0.00032420512,1.56,0.00033649263,1.95,0.00034099962,2.34,0.00034277768,0.78,6.2361353e-05,1.17,7.0729106e-05,1.56,7.4202037e-05,1.95,7.5544607e-05,2.34,7.6040022e-05,0.78,0.00025748792,1.17,0.00030957181,1.56,0.00032892484,1.95,0.00033805119,2.34,0.00034209282,0.78,5.4130331e-05,1.17,6.7078339e-05,1.56,7.2315247e-05,1.95,7.4875963e-05,2.34,7.6039083e-05
0.8,0.00029561494,1.2,0.00032555603,1.6,0.00033723999,2,0.00034127882,2.4,0.00034301533,0.8,6.3081825e-05,1.2,7.1099575e-05,1.6,7.4423219e-05,2,7.5625e-05,2.4,7.6104485e-05,0.8,0.00026080269,1.2,0.00031172599,1.6,0.00033019299,2,0.00033879954,2.4,0.00034244144,0.8,5.4931894e-05,1.2,6.7649973e-05,1.6,7.2666698e-05,2,7.5088189e-05,2.4,7.6139695e-05
0.82,0.00029816029,1.23,0.00032682646,1.64,0.00033791152,2.05,0.00034153244,2.46,0.00034324938,0.82,6.3747954e-05,1.23,7.144876e-05,1.64,7.4622619e-05,2.05,7.569694e-05,2.46,7.6167898e-05,0.82,0.00026394516,1.23,0.00031372847,1.64,0.00033137221,2.05,0.00033947034,2.46,0.000342745,0.82,5.5682355e-05,1.23,6.8182607e-05,1.64,7.299464e-05,2.05,7.5279146e-05,2.46,7.6226873e-05
0.84,0.00030051681,1.26,0.0003280224,1.68,0.00033850895,2.1,0.00034176841,2.52,0.00034347995,0.84,6.4366436e-05,1.26,7.1778219e-05,1.68,7.480076e-05,2.1,7.576296e-05,2.52,7.6230423e-05,0.84,0.00026691555,1.26,0.00031559166,1.68,0.00033246861,2.1,0.00034006948,2.52,0.0003430118,0.84,5.6414336e-05,1.26,6.8680417e-05,1.68,7.3300432e-05,2.1,7.5450194e-05,2.52,7.6303037e-05
0.86,0.00030270638,1.29,0.00032914881,1.72,0.00033903682,2.15,0.00034199219,2.58,0.00034370757,0.86,6.4942623e-05,1.29,7.208929e-05,1.72,7.4958434e-05,2.15,7.5824889e-05,2.58,7.6292161e-05,0.86,0.00027024979,1.29,0.00031732659,1.72,0.0003334879,2.15,0.00034059737,2.58,0.00034324912,0.86,5.7194687e-05,1.29,6.914691e-05,1.72,7.3585426e-05,2.15,7.5602729e-05,2.58,7.6370277e-05
0.88,0.00030474356,1.32,0.0003302049,1.76,0.0003394995,2.2,0.00034220751,2.64,0.00034393252,0.88,6.5481309e-05,1.32,7.2383129e-05,1.76,7.5096767e-05,2.2,7.5883977e-05,2.64,7.6353171e-05,0.88,0.00027386464,1.32,0.0003189527,1.76,0.00033443501,2.2,0.00034106436,2.64,0.00034346307,0.88,5.8015774e-05,1.32,6.9585083e-05,1.76,7.3851016e-05,2.2,7.5738202e-05,2.64,7.6430412e-05
0.9,0.00030664862,1.35,0.000331187,1.8,0.00033990241,2.25,0.00034241677,2.7,0.00034415493,0.9,6.5986578e-05,1.35,7.2660723e-05,1.8,7.5217254e-05,2.25,7.5941057e-05,2.7,7.6413496e-05,0.9,0.00027770293,1.35,0.00032048028,1.8,0.00033531423,2.25,0.00034147768,2.7,0.00034365871,0.9,5.8872557e-05,1.35,6.9997515e-05,1.8,7.4098275e-05,2.25,7.5858143e-05,2.7,7.6484968e-05
0.92,0.0003084344,1.38,0.00033210372,1.84,0.00034025306,2.3,0.00034262153,2.76,0.00034437489,0.92,6.6461972e-05,1.38,7.2922905e-05,1.84,7.5321823e-05,2.3,7.5996671e-05,2.76,7.6473165e-05,0.92,0.00028144982,1.38,0.00032191721,1.84,0.00033612929,2.3,0.00034184339,2.76,0.00034384008,0.92,5.9756848e-05,1.38,7.0386416e-05,1.84,7.4328149e-05,2.3,7.5964138e-05,2.76,7.6535169e-05
0.94,0.00031011382,1.41,0.00033296509,1.88,0.00034055964,2.35,0.00034282265,2.82,0.00034459247,0.94,6.6910436e-05,1.41,7.3170374e-05,1.88,7.5412744e-05,2.35,7.6051183e-05,2.82,7.6532198e-05,0.94,0.00028476817,1.41,0.00032326669,1.88,0.00033688353,2.35,0.00034216691,2.82,0.00034401037,0.94,6.0608441e-05,1.41,7.0753696e-05,1.88,7.4541518e-05,2.35,7.6057743e-05,2.82,7.6581983e-05
0.96,0.0003116943,1.44,0.00033377372,1.92,0.00034083036,2.4,0.00034302042,2.88,0.00034480773,0.96,6.7334507e-05,1.44,7.3403699e-05,1.92,7.5492356e-05,2.4,7.6104816e-05,2.88,7.6590612e-05,0.96,0.00028781589,1.44,0.00032454006,1.92,0.00033758017,2.4,0.00034245385,2.88,0.00034417207,0.96,6.1391606e-05,1.44,7.1101013e-05,1.92,7.4738832e-05,2.4,7.6140509e-05,2.88,7.6626171e-05
0.98,0.00031318889,1.47,0.00033453032,1.96,0.00034107284,2.45,0.00034321567,2.94,0.0003450207,0.98,6.7736378e-05,1.47,7.3623119e-05,1.96,7.5562899e-05,2.45,7.6157723e-05,2.94,7.6648423e-05,0.98,0.00029062627,1.47,0.00032574179,1.96,0.00033822249,2.45,0.0003427095,2.94,0.00034432706,0.98,6.2116349e-05,1.47,7.1429712e-05,1.96,7.492107e-05,2.45,7.6213966e-05,2.94,7.6668316e-05
1,0.00031460529,1.5,0.00033523828,2,0.00034129362,2.5,0.00034340845,3,0.00034523108,1,6.8117837e-05,1.5,7.3829205e-05,2,7.5626375e-05,2.5,7.6209997e-05,3,7.670564e-05,1,0.00029322881,1.5,0.0003268746,2,0.00033881372,2.5,0.00034293874,3,0.00034447681,1,6.2789737e-05,1.5,7.1740994e-05,2,7.5089044e-05,2.5,7.6279477e-05,3,7.6708868e-05
1,0.00031460529,1.5,0.00033523828,2,0.00034129362,2.5,0.00034340845,3,0.00034523108,1,6.8117837e-05,1.5,7.3829206e-05,2,7.562637e-05,2.5,7.6209997e-05,3,7.6705641e-05,1,0.00029322881,1.5,0.0003268746,2,0.00033881372,2.5,0.00034293874,3,0.00034447681,1,6.2789737e-05,1.5,7.1740993e-05,2,7.5089044e-05,2.5,7.6279477e-05,3,7.6708869e-05
0.98,0.00031414804,1.47,0.0003350303,1.96,0.00034112318,2.45,0.00034321809,2.94,0.00034502257,0.98,6.7991844e-05,1.47,7.3770261e-05,1.96,7.557984e-05,2.45,7.6158047e-05,2.94,7.6648511e-05,0.98,0.00029257013,1.47,0.00032664139,1.96,0.00033867211,2.45,0.00034281319,2.94,0.00034434026,0.98,6.2615994e-05,1.47,7.1675844e-05,1.96,7.5049996e-05,2.45,7.6245549e-05,2.94,7.6672191e-05
0.96,0.00031365662,1.44,0.00033480936,1.92,0.00034095068,2.4,0.00034302572,2.88,0.00034481158,0.96,6.7856332e-05,1.44,7.3707317e-05,1.92,7.5532684e-05,2.4,7.6105616e-05,2.88,7.6590792e-05,0.96,0.00029187243,1.44,0.00032639426,1.92,0.00033852464,2.4,0.00034268593,2.88,0.00034420268,0.96,6.2432105e-05,1.44,7.160675e-05,1.92,7.5009283e-05,2.4,7.6211118e-05,2.88,7.6635234e-05
0.94,0.00031312721,1.41,0.00033457247,1.88,0.00034077576,2.35,0.00034283151,2.82,0.00034459831,0.94,6.7710368e-05,1.41,7.3639468e-05,1.88,7.5484781e-05,2.35,7.6052693e-05,2.82,7.6532477e-05,0.94,0.00029113163,1.41,0.00032613147,1.88,0.00033837048,2.35,0.00034255668,2.82,0.000344064,0.94,6.2237183e-05,1.41,7.153323e-05,1.88,7.4966604e-05,2.35,7.6176083e-05,2.82,7.659798e-05
0.92,0.00031255575,1.38,0.00033431611,1.84,0.00034059797,2.3,0.00034263542,2.76,0.00034438277,0.92,6.7552896e-05,1.38,7.3565661e-05,1.84,7.5435962e-05,2.3,7.5999266e-05,2.76,7.6473549e-05,0.92,0.00029034451,1.38,0.00032585009,1.84,0.00033820842,2.3,0.00034242506,2.76,0.00034392416,0.92,6.2030199e-05,1.38,7.1454756e-05,1.84,7.4921603e-05,2.3,7.6140342e-05,2.76,7.6560407e-05
0.9,0.00031193801,1.35,0.00033403626,1.8,0.00034041661,2.25,0.00034243741,2.7,0.00034416492,0.9,6.7382805e-05,1.35,7.3484705e-05,1.8,7.5385986e-05,2.25,7.5945321e-05,2.7,7.6413999e-05,0.9,0.00028950606,1.35,0.0003255482,1.8,0.00033803705,2.25,0.00034229063,2.7,0.00034378306,0.9,6.1810181e-05,1.35,7.137075e-05,1.8,7.4873862e-05,2.25,7.6103756e-05,2.7,7.6522484e-05
0.88,0.00031126957,1.32,0.00033372846,1.76,0.00034023073,2.2,0.00034223742,2.64,0.00034394471,0.88,6.7198965e-05,1.32,7.33953e-05,1.76,7.5334512e-05,2.2,7.5890836e-05,2.64,7.6353815e-05,0.88,0.00028861272,1.32,0.00032522428,1.76,0.00033785471,2.2,0.0003421528,2.64,0.00034364057,0.88,6.1575988e-05,1.32,7.1280548e-05,1.76,7.4822897e-05,2.2,7.6066143e-05,2.64,7.6484173e-05
0.86,0.00031054572,1.29,0.0003333873,1.72,0.00034003898,2.15,0.00034203535,2.58,0.0003437221,0.86,6.7000203e-05,1.29,7.3295988e-05,1.72,7.5281067e-05,2.15,7.5835787e-05,2.58,7.6292987e-05,0.86,0.00028765958,1.29,0.00032487591,1.72,0.00033765948,2.15,0.00034201084,2.58,0.00034349652,0.86,6.1326374e-05,1.29,7.1183477e-05,1.72,7.4768148e-05,2.15,7.6027277e-05,2.58,7.6445424e-05
0.84,0.00030975682,1.26,0.00033300843,1.68,0.00033983945,2.1,0.00034183102,2.52,0.00034349704,0.84,6.67853e-05,1.26,7.3185494e-05,1.68,7.5224994e-05,2.1,7.5780136e-05,2.52,7.6231498e-05,0.84,0.00028664119,1.26,0.00032450047,1.68,0.00033744915,2.1,0.00034186383,2.52,0.0003433507,0.84,6.1059979e-05,1.26,7.1078861e-05,1.68,7.4708977e-05,2.1,7.5986872e-05,2.52,7.6406167e-05
0.82,0.00030889926,1.23,0.00033258708,1.64,0.00033962951,2.05,0.00034162424,2.46,0.00034326946,0.82,6.6552799e-05,1.23,7.3062519e-05,1.64,7.5165404e-05,2.05,7.5723828e-05,2.46,7.6169334e-05,0.82,0.00028555152,1.23,0.00032409519,1.64,0.00033722122,2.05,0.00034171061,2.46,0.00034320282,0.82,6.0775293e-05,1.23,7.096594e-05,1.64,7.4644663e-05,2.05,7.5944564e-05,2.46,7.6366312e-05
0.8,0.00030797117,1.2,0.00033211863,1.6,0.00033940562,2,0.00034141492,2.4,0.00034303907,0.8,6.6301615e-05,1.2,7.292585e-05,1.6,7.5101102e-05,2,7.5666783e-05,2.4,7.6106481e-05,0.8,0.00028438176,1.2,0.00032365711,1.6,0.00033697291,2,0.00034154975,2.4,0.0003430525,0.8,6.0470488e-05,1.2,7.0843919e-05,1.6,7.4574401e-05,2,7.5899917e-05,2.4,7.6325739e-05
0.78,0.00030696666,1.17,0.0003315988,1.56,0.00033916308,1.95,0.00034120275,2.34,0.00034280589,0.78,6.6030381e-05,1.17,7.2774414e-05,1.56,7.503055e-05,1.95,7.5608883e-05,2.34,7.604292e-05,0.78,0.00028312459,1.17,0.00032318308,1.56,0.00033670109,1.95,0.00034137945,2.34,0.00034289924,0.78,6.0143853e-05,1.17,7.0711956e-05,1.56,7.4497259e-05,1.95,7.5852386e-05,2.34,7.6284277e-05
0.76,0.00030587947,1.14,0.00033102352,1.52,0.00033889592,1.9,0.00034098722,2.28,0.00034256999,0.76,6.5737472e-05,1.14,7.2607268e-05,1.52,7.4951849e-05,1.9,7.5549946e-05,2.28,7.597863e-05,0.76,0.000281774,1.14,0.00032266982,1.52,0.0003364024,1.9,0.00034119754,2.28,0.00034274237,0.76,5.979339e-05,1.14,7.0569167e-05,1.52,7.4412206e-05,1.9,7.5801304e-05,2.28,7.6241725e-05
0.74,0.00030470416,1.11,0.00033038201,1.48,0.00033859688,1.85,0.00034076757,2.22,0.0003423313,0.74,6.5421392e-05,1.11,7.2423612e-05,1.48,7.4862776e-05,1.85,7.5489687e-05,2.22,7.5913582e-05,0.74,0.00028032094,1.11,0.00032211382,1.48,0.00033607319,1.85,0.00034100136,2.22,0.00034258101,0.74,5.9416827e-05,1.11,7.0414641e-05,1.48,7.4318326e-05,1.85,7.5745866e-05,2.22,7.6197808e-05
0.72,0.00030343359,1.08,0.00032967045,1.44,0.00033825764,1.8,0.0003405426,2.16,0.00034208969,0.72,6.5080387e-05,1.08,7.2222719e-05,1.44,7.4760867e-05,1.8,7.5427672e-05,2.16,7.5847734e-05,0.72,0.00027875421,1.08,0.0003215098,1.44,0.0003357096,1.8,0.00034078771,2.16,0.00034241398,0.72,5.9011643e-05,1.08,7.0247423e-05,1.44,7.4214549e-05,1.8,7.5685112e-05,2.16,7.6152155e-05
0.7,0.0003020588,1.05,0.00032889062,1.4,0.00033786932,1.75,0.00034031044,2.1,0.00034184499,0.7,6.4712477e-05,1.05,7.200391e-05,1.4,7.4643523e-05,1.75,7.536323e-05,2.1,7.5781034e-05,0.7,0.00027706205,1.05,0.00032085452,1.4,0.00033530761,1.75,0.00034055283,2.1,0.00034223974,0.7,5.8574987e-05,1.05,7.0066521e-05,1.4,7.4099771e-05,1.75,7.5617915e-05,2.1,7.6104283e-05
0.68,0.00030057095,1.02,0.00032804071,1.36,0.00033742312,1.7,0.00034006821,2.04,0.00034159695,0.68,6.4315143e-05,1.02,7.1766535e-05,1.36,7.4508402e-05,1.7,7.5295347e-05,2.04,7.5713385e-05,0.68,0.00027523185,1.02,0.00032014491,1.36,0.00033486302,1.7,0.00034029233,2.04,0.00034205625,0.68,5.8103618e-05,1.02,6.9870875e-05,1.36,7.397286e-05,1.7,7.5542985e-05,2.04,7.6053552e-05
0.66,0.00029896028,0.99,0.00032711995,1.32,0.00033691098,1.65,0.00033981155,1.98,0.00034134514,0.66,6.3885985e-05,0.99,7.1509848e-05,1.32,7.4353436e-05,1.65,7.5222523e-05,1.98,7.5644645e-05,0.66,0.00027324657,0.99,0.00031937674,1.32,0.00033437155,1.65,0.00034000122,1.98,0.00034186088,0.66,5.7593831e-05,0.99,6.9659407e-05,1.32,7.383266e-05,1.65,7.5458864e-05,1.98,7.5999144e-05
