drain TotalCurrent(IdVg_VdLin_n5_des) X,drain TotalCurrent(IdVg_VdLin_n5_des) Y,drain TotalCurrent(IdVg_VdLin_n17_des) X,drain TotalCurrent(IdVg_VdLin_n17_des) Y,drain TotalCurrent(IdVg_VdLin_n21_des) X,drain TotalCurrent(IdVg_VdLin_n21_des) Y,drain TotalCurrent(IdVg_VdLin_n25_des) X,drain TotalCurrent(IdVg_VdLin_n25_des) Y,drain TotalCurrent(IdVg_VdLin_n29_des) X,drain TotalCurrent(IdVg_VdLin_n29_des) Y,drain TotalCurrent(IdVg_VdLin_n35_des) X,drain TotalCurrent(IdVg_VdLin_n35_des) Y,drain TotalCurrent(IdVg_VdLin_n36_des) X,drain TotalCurrent(IdVg_VdLin_n36_des) Y,drain TotalCurrent(IdVg_VdLin_n37_des) X,drain TotalCurrent(IdVg_VdLin_n37_des) Y,drain TotalCurrent(IdVg_VdLin_n38_des) X,drain TotalCurrent(IdVg_VdLin_n38_des) Y,drain TotalCurrent(IdVg_VdLin_n39_des) X,drain TotalCurrent(IdVg_VdLin_n39_des) Y,drain TotalCurrent(IdVg_VdLin_n76_des) X,drain TotalCurrent(IdVg_VdLin_n76_des) Y,drain TotalCurrent(IdVg_VdLin_n77_des) X,drain TotalCurrent(IdVg_VdLin_n77_des) Y,drain TotalCurrent(IdVg_VdLin_n78_des) X,drain TotalCurrent(IdVg_VdLin_n78_des) Y,drain TotalCurrent(IdVg_VdLin_n79_des) X,drain TotalCurrent(IdVg_VdLin_n79_des) Y,drain TotalCurrent(IdVg_VdLin_n80_des) X,drain TotalCurrent(IdVg_VdLin_n80_des) Y,drain TotalCurrent(IdVg_VdLin_n83_des) X,drain TotalCurrent(IdVg_VdLin_n83_des) Y,drain TotalCurrent(IdVg_VdLin_n84_des) X,drain TotalCurrent(IdVg_VdLin_n84_des) Y,drain TotalCurrent(IdVg_VdLin_n85_des) X,drain TotalCurrent(IdVg_VdLin_n85_des) Y,drain TotalCurrent(IdVg_VdLin_n86_des) X,drain TotalCurrent(IdVg_VdLin_n86_des) Y,drain TotalCurrent(IdVg_VdLin_n87_des) X,drain TotalCurrent(IdVg_VdLin_n87_des) Y
-0.18,4.4514396e-10,-0.27,1.671279e-10,-0.36,1.2244166e-11,-0.45,4.7181088e-13,-0.54,6.7648917e-14,-0.18,7.0250316e-11,-0.27,2.6559849e-11,-0.36,1.9453012e-12,-0.45,7.728043e-14,-0.54,5.3590397e-14,-0.18,1.7039532e-10,-0.27,2.577443e-09,-0.36,1.4714042e-09,-0.45,1.2811655e-10,-0.54,5.4879141e-12,-0.18,2.5367385e-11,-0.27,4.0295385e-10,-0.36,2.324074e-10,-0.45,2.03461e-11,-0.54,8.7396481e-13
-0.2,2.1094079e-10,-0.3,5.4576653e-11,-0.4,2.8856689e-12,-0.5,8.4504683e-14,-0.6,2.5274682e-13,-0.2,3.329853e-11,-0.3,8.6723049e-12,-0.4,4.6416686e-13,-0.5,2.2612506e-14,-0.6,2.5155896e-13,-0.2,8.1191219e-11,-0.3,8.4058329e-10,-0.4,3.3015498e-10,-0.5,2.0154756e-11,-0.6,6.2214977e-13,-0.2,1.2103185e-11,-0.3,1.3141623e-10,-0.4,5.2180899e-11,-0.5,3.1951334e-12,-0.6,1.0199753e-13
-0.22,1.0000191e-10,-0.33,1.8051305e-11,-0.44,6.6256961e-13,-0.55,8.295403e-14,-0.66,4.8280651e-13,-0.22,1.5787748e-11,-0.33,2.8633433e-12,-0.44,1.0699682e-13,-0.55,7.2752126e-14,-0.66,4.8182729e-13,-0.22,3.8710604e-11,-0.33,2.7451521e-10,-0.44,7.4292276e-11,-0.55,3.3673784e-12,-0.66,7.0862136e-14,-0.22,5.7764775e-12,-0.33,4.2959324e-11,-0.44,1.175283e-11,-0.55,5.374402e-13,-0.66,1.2766465e-14
-0.24,4.7438452e-11,-0.36,6.148987e-12,-0.48,1.5474749e-13,-0.6,2.5617519e-13,-0.72,4.3829368e-13,-0.24,7.4910241e-12,-0.36,9.763289e-13,-0.48,2.9505014e-14,-0.6,2.544769e-13,-0.72,4.3839053e-13,-0.24,1.8476347e-11,-0.36,8.977449e-11,-0.48,1.6926612e-11,-0.6,5.4375147e-13,-0.72,5.1104362e-14,-0.24,2.760445e-12,-0.36,1.4066025e-11,-0.48,2.6750976e-12,-0.6,8.6023075e-14,-0.72,4.4352355e-14
-0.26,2.2541642e-11,-0.39,2.0821321e-12,-0.52,5.9259891e-14,-0.65,4.686407e-13,-0.78,3.0138155e-13,-0.26,3.5590516e-12,-0.39,3.3430613e-13,-0.52,3.0664079e-14,-0.65,4.6846768e-13,-0.78,3.0138428e-13,-0.26,8.8290994e-12,-0.39,2.9408211e-11,-0.52,4.0447856e-12,-0.65,8.9406175e-14,-0.78,2.3648221e-13,-0.26,1.3219782e-12,-0.39,4.6079238e-12,-0.52,6.4102747e-13,-0.65,1.5513101e-14,-0.78,2.3309812e-13
-0.28,1.0763009e-11,-0.42,6.9322389e-13,-0.56,1.0557986e-13,-0.7,4.7261864e-13,-0.84,2.0582284e-13,-0.28,1.7002983e-12,-0.42,1.1176525e-13,-0.56,9.9296445e-14,-0.7,4.7181532e-13,-0.84,2.0721031e-13,-0.28,4.2346574e-12,-0.42,9.6816565e-12,-0.56,9.5776678e-13,-0.7,3.6075984e-14,-0.84,4.3304843e-13,-0.28,6.3478838e-13,-0.42,1.516848e-12,-0.56,1.5433996e-13,-0.7,2.1278634e-14,-0.84,4.3330592e-13
-0.3,5.2059564e-12,-0.45,2.3094738e-13,-0.6,2.571675e-13,-0.75,3.7328498e-13,-0.9,1.6875042e-13,-0.3,8.2122936e-13,-0.45,3.8755271e-14,-0.6,2.5612908e-13,-0.75,3.7342872e-13,-0.9,1.6976356e-13,-0.3,2.0503196e-12,-0.45,3.2594233e-12,-0.6,2.2151759e-13,-0.75,1.2266201e-13,-0.9,4.0310724e-13,-0.3,3.0626576e-13,-0.45,5.1150232e-13,-0.6,3.7285131e-14,-0.75,1.2070735e-13,-0.9,4.0236266e-13
-0.32,2.5596116e-12,-0.48,8.2577424e-14,-0.64,4.3919792e-13,-0.8,2.5897417e-13,-0.96,1.3215983e-13,-0.32,4.049122e-13,-0.48,1.9186665e-14,-0.64,4.3962203e-13,-0.8,2.6013117e-13,-0.96,1.3219237e-13,-0.32,1.0142395e-12,-0.48,1.1327394e-12,-0.64,5.1197003e-14,-0.8,3.3155054e-13,-0.96,3.0254733e-13,-0.32,1.5207288e-13,-0.48,1.7944284e-13,-0.64,1.0986288e-14,-0.8,3.3271085e-13,-0.96,3.0141632e-13
-0.34,1.2551502e-12,-0.51,4.8375261e-14,-0.68,4.8981665e-13,-0.85,1.9803558e-13,-1.02,8.2595597e-14,-0.34,2.01414e-13,-0.51,2.6805076e-14,-0.68,4.8976688e-13,-0.85,1.9857667e-13,-1.02,8.279001e-14,-0.34,5.0742927e-13,-0.51,3.8750566e-13,-0.68,2.8014813e-14,-0.85,4.3529928e-13,-1.02,2.1761909e-13,-0.34,7.5448168e-14,-0.51,6.1598377e-14,-0.68,1.6515212e-14,-0.85,4.3465014e-13,-1.02,2.1727085e-13
-0.36,6.0767578e-13,-0.54,7.6821818e-14,-0.72,4.3849729e-13,-0.9,1.7019605e-13,-1.08,4.7221577e-14,-0.36,9.8005993e-14,-0.54,7.0392373e-14,-0.72,4.3845525e-13,-0.9,1.6936463e-13,-1.08,4.8104087e-14,-0.36,2.5055598e-13,-0.54,1.3037302e-13,-0.72,7.5517784e-14,-0.9,3.9829351e-13,-1.08,1.5797598e-13,-0.36,3.761621e-14,-0.54,2.0321391e-14,-0.72,7.3104184e-14,-0.9,3.9722395e-13,-1.08,1.5942768e-13
-0.38,2.9437367e-13,-0.57,1.6250652e-13,-0.76,3.4837598e-13,-0.95,1.4084946e-13,-1.14,3.6212878e-14,-0.38,4.7807718e-14,-0.57,1.5911876e-13,-0.76,3.4829433e-13,-0.95,1.4068394e-13,-1.14,3.6694904e-14,-0.38,1.2361421e-13,-0.57,4.302762e-14,-0.76,2.1007891e-13,-0.95,3.1621694e-13,-1.14,1.2171246e-13,-0.38,1.9203459e-14,-0.57,8.5155616e-15,-0.76,2.0874379e-13,-0.95,3.1867532e-13,-1.14,1.2197418e-13
-0.4,1.420148e-13,-0.6,2.9298213e-13,-0.8,2.5903725e-13,-1,9.9324205e-14,-1.2,3.7549261e-14,-0.4,2.2691348e-14,-0.6,2.9155923e-13,-0.8,2.5980188e-13,-1,9.9145051e-14,-1.2,3.6692213e-14,-0.4,5.8747629e-14,-0.6,1.7404112e-14,-0.8,3.7642349e-13,-1,2.3651197e-13,-1.2,9.858836e-14,-0.4,1.0884885e-14,-0.6,6.0211238e-15,-0.8,3.7432781e-13,-1,2.3604903e-13,-1.2,9.9580116e-14
-0.42,6.9785354e-14,-0.63,4.2282503e-13,-0.84,2.0694606e-13,-1.05,6.2415513e-14,-1.26,3.721657e-14,-0.42,1.265378e-14,-0.63,4.2136101e-13,-0.84,2.0675134e-13,-1.05,6.2797282e-14,-1.26,3.8105333e-14,-0.42,3.0388063e-14,-0.63,1.7387217e-14,-0.84,4.2432269e-13,-1.05,1.8336248e-13,-1.26,7.2693471e-14,-0.42,5.661767e-15,-0.63,1.2124346e-14,-0.84,4.2706842e-13,-1.05,1.8495344e-13,-1.26,7.2414094e-14
-0.44,3.799423e-14,-0.66,4.7597359e-13,-0.88,1.782834e-13,-1.1,4.3305904e-14,-1.32,3.54009e-14,-0.44,1.0442983e-14,-0.66,4.7730487e-13,-0.88,1.7935841e-13,-1.1,4.1665354e-14,-1.32,3.5373344e-14,-0.44,1.4155127e-14,-0.66,4.3941678e-14,-0.88,3.9638388e-13,-1.1,1.4229993e-13,-1.32,4.9013676e-14,-0.44,2.7817676e-15,-0.66,4.3126106e-14,-0.88,3.9616455e-13,-1.1,1.4178745e-13,-1.32,4.9431764e-14
-0.46,2.9315907e-14,-0.69,4.5932771e-13,-0.92,1.5928789e-13,-1.15,3.7079776e-14,-1.38,3.3174767e-14,-0.46,1.6378364e-14,-0.69,4.6047186e-13,-0.92,1.5954745e-13,-1.15,3.6821184e-14,-1.38,3.3805999e-14,-0.46,9.1775676e-15,-0.69,1.1356925e-13,-0.92,3.3813568e-13,-1.15,1.1386359e-13,-1.38,3.326373e-14,-0.46,3.2756503e-15,-0.69,1.114655e-13,-0.92,3.4063042e-13,-1.15,1.1571211e-13,-1.38,3.2234826e-14
-0.48,4.0157083e-14,-0.72,4.0930987e-13,-0.96,1.3212009e-13,-1.2,3.6654102e-14,-1.44,2.8361454e-14,-0.48,3.2580275e-14,-0.72,4.1006017e-13,-0.96,1.3163764e-13,-1.2,3.7354879e-14,-1.44,2.8734761e-14,-0.48,3.7068068e-15,-0.72,2.2348153e-13,-0.96,2.6648082e-13,-1.2,9.6760872e-14,-1.44,2.3241674e-14,-0.48,3.0756218e-15,-0.72,2.214184e-13,-0.96,2.6935489e-13,-1.2,9.8563153e-14,-1.44,2.2555136e-14
-0.5,6.9739119e-14,-0.75,3.436645e-13,-1,9.8377517e-14,-1.25,3.7674218e-14,-1.5,2.593358e-14,-0.5,6.5604425e-14,-0.75,3.4461224e-13,-1,9.7895323e-14,-1.25,3.814161e-14,-1.5,2.6752932e-14,-0.5,1.1329852e-14,-0.75,3.3851311e-13,-1,2.1748539e-13,-1.25,7.6933477e-14,-1.5,1.7426811e-14,-0.5,1.0085734e-14,-0.75,3.3526533e-13,-1,2.1547496e-13,-1.25,7.6652528e-14,-1.5,1.8103704e-14
-0.52,1.2056056e-13,-0.78,2.7585862e-13,-1.04,6.8925951e-14,-1.3,3.656752e-14,-1.56,2.3352969e-14,-0.52,1.1874834e-13,-0.78,2.7675014e-13,-1.04,6.8133334e-14,-1.3,3.7169311e-14,-1.56,2.3255734e-14,-0.52,2.5307341e-14,-0.78,3.923189e-13,-1.04,1.7598055e-13,-1.3,5.3206549e-14,-1.56,1.5329339e-14,-0.52,2.393115e-14,-0.78,3.9160451e-13,-1.04,1.7688131e-13,-1.3,5.580662e-14,-1.56,1.4329231e-14
-0.54,1.9301326e-13,-0.81,2.2576322e-13,-1.08,4.7655317e-14,-1.35,3.3966205e-14,-1.62,2.1536968e-14,-0.54,1.8986769e-13,-0.81,2.2430398e-13,-1.08,4.8130764e-14,-1.35,3.4647173e-14,-1.62,2.153748e-14,-0.54,5.5669627e-14,-0.81,3.8756793e-13,-1.08,1.4426331e-13,-1.35,3.993197e-14,-1.62,1.2217206e-14,-0.54,5.1265339e-14,-0.81,3.8718978e-13,-1.08,1.4378178e-13,-1.35,3.9815554e-14,-1.62,1.194623e-14
-0.56,2.7583101e-13,-0.84,1.9410443e-13,-1.12,3.836075e-14,-1.4,3.1092403e-14,-1.68,1.985169e-14,-0.56,2.7409208e-13,-0.84,1.9451598e-13,-1.12,3.8149631e-14,-1.4,3.1727191e-14,-1.68,1.977665e-14,-0.56,1.0042769e-13,-0.84,3.603968e-13,-1.12,1.1949307e-13,-1.4,2.8615958e-14,-1.68,1.120027e-14,-0.56,9.6566203e-14,-0.84,3.614891e-13,-1.12,1.2010911e-13,-1.4,2.833312e-14,-1.68,1.3092065e-14
-0.58,3.5705484e-13,-0.87,1.7529762e-13,-1.16,3.7454696e-14,-1.45,2.8732765e-14,-1.74,1.8419378e-14,-0.58,3.5644302e-13,-0.87,1.7509183e-13,-1.16,3.663485e-14,-1.45,2.913658e-14,-1.74,1.8062916e-14,-0.58,1.6572212e-13,-0.87,3.2377423e-13,-1.16,1.0448189e-13,-1.45,2.21936e-14,-1.74,1.194251e-14,-0.58,1.5781711e-13,-0.87,3.2459226e-13,-1.16,1.0604335e-13,-1.45,2.2397798e-14,-1.74,9.9516976e-15
-0.6,4.1595219e-13,-0.9,1.614678e-13,-1.2,3.6193017e-14,-1.5,2.5921957e-14,-1.8,1.7854934e-14,-0.6,4.1476643e-13,-0.9,1.6219768e-13,-1.2,3.7157924e-14,-1.5,2.626161e-14,-1.8,1.7613626e-14,-0.6,2.3997647e-13,-0.9,2.7106298e-13,-1.2,9.1300369e-14,-1.5,1.8286993e-14,-1.8,9.3200306e-15,-0.6,2.3275249e-13,-0.9,2.7463877e-13,-1.2,8.9399849e-14,-1.5,1.6481739e-14,-1.8,9.8544478e-15
-0.62,4.4065245e-13,-0.93,1.4563461e-13,-1.24,3.7707194e-14,-1.55,2.3424243e-14,-1.86,1.6732048e-14,-0.62,4.3965627e-13,-0.93,1.4596813e-13,-1.24,3.7432885e-14,-1.55,2.3359078e-14,-1.86,1.6243711e-14,-0.62,3.1099345e-13,-0.93,2.2771336e-13,-1.24,7.4125491e-14,-1.55,1.5000801e-14,-1.86,9.2511456e-15,-0.62,3.054988e-13,-0.93,2.2969173e-13,-1.24,7.2971241e-14,-1.55,1.5222536e-14,-1.86,9.7861245e-15
-0.64,4.3477841e-13,-0.96,1.2312558e-13,-1.28,3.6674674e-14,-1.6,2.2140844e-14,-1.92,1.5684018e-14,-0.64,4.3597413e-13,-0.96,1.2331398e-13,-1.28,3.715733e-14,-1.6,2.252231e-14,-1.92,1.5427475e-14,-0.64,3.6140991e-13,-0.96,1.9700293e-13,-1.28,5.5873038e-14,-1.6,1.2273097e-14,-1.92,9.1848646e-15,-0.64,3.5378406e-13,-0.96,1.9675569e-13,-1.28,5.6385555e-14,-1.6,1.1203642e-14,-1.92,9.7218579e-15
-0.66,4.1345056e-13,-0.99,9.7875716e-14,-1.32,3.585647e-14,-1.65,2.0475866e-14,-1.98,1.4394077e-14,-0.66,4.1301884e-13,-0.99,9.7885553e-14,-1.32,3.6102539e-14,-1.65,2.0823473e-14,-1.98,1.4885604e-14,-0.66,3.782501e-13,-0.99,1.7079241e-13,-1.32,4.3663105e-14,-1.65,1.2121388e-14,-1.98,8.3330014e-15,-0.66,3.7434424e-13,-0.99,1.708803e-13,-1.32,4.3332017e-14,-1.65,1.1858216e-14,-1.98,8.414607e-15
-0.68,3.8208322e-13,-1.02,7.5510561e-14,-1.36,3.406081e-14,-1.7,1.9736263e-14,-2.04,1.3879275e-14,-0.68,3.825941e-13,-1.02,7.5304417e-14,-1.36,3.4535732e-14,-1.7,1.9223698e-14,-2.04,1.4047196e-14,-0.68,3.7222609e-13,-1.02,1.4439973e-13,-1.36,3.4083507e-14,-1.7,1.0349251e-14,-2.04,8.3085552e-15,-0.68,3.7267054e-13,-1.02,1.4674579e-13,-1.36,3.2747624e-14,-1.7,1.0906263e-14,-2.04,8.7649392e-15
-0.7,3.4378053e-13,-1.05,5.656033e-14,-1.4,3.1594859e-14,-1.75,1.8137976e-14,-2.1,1.4936646e-14,-0.7,3.4457171e-13,-1.05,5.7868384e-14,-1.4,3.1294072e-14,-1.75,1.8046253e-14,-2.1,1.4248825e-14,-0.7,3.5840747e-13,-1.05,1.2569769e-13,-1.4,2.5749243e-14,-1.75,9.3814477e-15,-2.1,8.2417757e-15,-0.7,3.5813471e-13,-1.05,1.2646454e-13,-1.4,2.5953811e-14,-1.75,1.07989e-14,-2.1,6.9929021e-15
-0.72,3.0180111e-13,-1.08,4.524658e-14,-1.44,2.974598e-14,-1.8,1.7382986e-14,-2.16,1.2800742e-14,-0.72,3.0273706e-13,-1.08,4.3640385e-14,-1.44,2.8998772e-14,-1.8,1.7820352e-14,-2.16,1.3906463e-14,-0.72,3.4162805e-13,-1.08,1.107563e-13,-1.44,2.0098377e-14,-1.8,1.0122981e-14,-2.16,8.1959254e-15,-0.72,3.4340083e-13,-1.08,1.1265269e-13,-1.44,2.2366227e-14,-1.8,1.0736565e-14,-2.16,7.4191281e-15
-0.74,2.6073061e-13,-1.11,3.8397289e-14,-1.48,2.700991e-14,-1.85,1.631129e-14,-2.22,1.2740973e-14,-0.74,2.6218322e-13,-1.11,3.8772105e-14,-1.48,2.6986105e-14,-1.85,1.5895562e-14,-2.22,1.340985e-14,-0.74,3.1895521e-13,-1.11,9.973098e-14,-1.48,1.8308606e-14,-1.85,1.0062976e-14,-2.22,8.9994226e-15,-0.74,3.2080945e-13,-1.11,1.0040701e-13,-1.48,1.815339e-14,-1.85,9.3845545e-15,-2.22,7.4780407e-15
-0.76,2.2583106e-13,-1.14,3.608572e-14,-1.52,2.5528959e-14,-1.9,1.5752378e-14,-2.28,1.3153322e-14,-0.76,2.2714576e-13,-1.14,3.6628639e-14,-1.52,2.5427374e-14,-1.9,1.5261062e-14,-2.28,1.3376461e-14,-0.76,2.8821479e-13,-1.14,9.1454706e-14,-1.52,1.5077195e-14,-1.9,9.1855498e-15,-2.28,7.34493e-15,-0.76,2.8981026e-13,-1.14,9.1487158e-14,-1.52,1.4554794e-14,-1.9,8.8606539e-15,-2.28,6.9916194e-15
-0.78,2.0109832e-13,-1.17,3.6556139e-14,-1.56,2.3799589e-14,-1.95,1.4714396e-14,-2.34,1.3564137e-14,-0.78,2.0200949e-13,-1.17,3.5835438e-14,-1.56,2.323536e-14,-1.95,1.4457039e-14,-2.34,1.1958144e-14,-0.78,2.5561826e-13,-1.17,8.1732092e-14,-1.56,1.3236668e-14,-1.95,8.3708897e-15,-2.34,6.1107583e-15,-0.78,2.564633e-13,-1.17,8.2736957e-14,-1.56,1.503705e-14,-1.95,8.8256431e-15,-2.34,5.2096289e-15
-0.8,1.8351281e-13,-1.2,3.6665385e-14,-1.6,2.2624912e-14,-2,1.4805416e-14,-2.4,1.2178408e-14,-0.8,1.8340829e-13,-1.2,3.6673778e-14,-1.6,2.2015197e-14,-2,1.484496e-14,-2.4,1.3055998e-14,-0.8,2.2536716e-13,-1.2,6.9695666e-14,-1.6,1.2247461e-14,-2,9.0991117e-15,-2.4,7.3217651e-15,-0.8,2.2827747e-13,-1.2,7.0305407e-14,-1.6,1.1979515e-14,-2,8.7794782e-15,-2.4,6.4956091e-15
-0.82,1.7028938e-13,-1.23,3.7221017e-14,-1.64,2.0986623e-14,-2.05,1.3853915e-14,-2.46,1.2170022e-14,-0.82,1.7121557e-13,-1.23,3.7835264e-14,-1.64,1.9986798e-14,-2.05,1.4052861e-14,-2.46,1.3006847e-14,-0.82,2.0285216e-13,-1.23,5.9852078e-14,-1.64,1.2965965e-14,-2.05,9.0770224e-15,-2.46,8.1319103e-15,-0.82,2.0603401e-13,-1.23,5.8238496e-14,-1.64,1.1004499e-14,-2.05,8.7524279e-15,-2.46,7.3230296e-15
-0.84,1.607311e-13,-1.26,3.7134203e-14,-1.68,1.9836657e-14,-2.1,1.4008383e-14,-2.52,1.2552321e-14,-0.84,1.5946954e-13,-1.26,3.7615555e-14,-1.68,1.9745939e-14,-2.1,1.3748562e-14,-2.52,1.2324049e-14,-0.84,1.8526204e-13,-1.26,4.7984159e-14,-1.68,1.1218311e-14,-2.1,6.609346e-15,-2.52,7.284534e-15,-0.84,1.8650469e-13,-1.26,4.8005695e-14,-1.68,1.0905961e-14,-2.1,6.1115688e-15,-2.52,7.7288773e-15
-0.86,1.5153857e-13,-1.29,3.701352e-14,-1.72,1.9221336e-14,-2.15,1.2841369e-14,-2.58,1.1662936e-14,-0.86,1.5221164e-13,-1.29,3.6505306e-14,-1.72,1.8594737e-14,-2.15,1.4603642e-14,-2.58,1.1865171e-14,-0.86,1.6988883e-13,-1.29,3.9050075e-14,-1.72,1.0283037e-14,-2.15,6.6192857e-15,-2.58,8.1065598e-15,-0.86,1.712945e-13,-1.29,3.8987106e-14,-1.72,1.0854877e-14,-2.15,7.89985e-15,-2.58,7.2999538e-15
-0.88,1.4314201e-13,-1.32,3.5325501e-14,-1.76,1.854118e-14,-2.2,1.368882e-14,-2.64,1.2093266e-14,-0.88,1.4224675e-13,-1.32,3.577926e-14,-1.76,1.8425328e-14,-2.2,1.3432678e-14,-2.64,1.2257896e-14,-0.88,1.5217845e-13,-1.32,3.3023664e-14,-1.76,1.1009212e-14,-2.2,9.0023825e-15,-2.64,7.2716257e-15,-0.88,1.5371919e-13,-1.32,3.1710216e-14,-1.76,8.6624783e-15,-2.2,7.0115163e-15,-2.64,7.7136944e-15
-0.9,1.3089421e-13,-1.35,3.4067502e-14,-1.8,1.7390896e-14,-2.25,1.2280403e-14,-2.7,1.1594218e-14,-0.9,1.3144513e-13,-1.35,3.3799396e-14,-1.8,1.7596497e-14,-2.25,1.295332e-14,-2.7,1.2287802e-14,-0.9,1.3867037e-13,-1.35,2.630458e-14,-1.8,1.0113352e-14,-2.25,8.1963004e-15,-2.7,7.258416e-15,-0.9,1.4124208e-13,-1.35,2.6923427e-14,-1.8,9.8424982e-15,-2.25,7.3851039e-15,-2.7,6.0733705e-15
-0.92,1.1625771e-13,-1.38,3.2378507e-14,-1.84,1.657195e-14,-2.3,1.3597526e-14,-2.76,1.1115169e-14,-0.92,1.1624459e-13,-1.38,3.1629017e-14,-1.84,1.6290922e-14,-2.3,1.3093609e-14,-2.76,1.2894414e-14,-0.92,1.2575141e-13,-1.38,2.3260838e-14,-1.84,8.4370839e-15,-2.3,6.1173979e-15,-2.76,7.2363203e-15,-0.92,1.2731327e-13,-1.38,2.4334174e-14,-1.84,1.0672559e-14,-2.3,6.0398887e-15,-2.76,7.6925506e-15
-0.94,1.0080516e-13,-1.41,3.0415897e-14,-1.88,1.5536422e-14,-2.35,1.310388e-14,-2.82,1.1979188e-14,-0.94,1.0171875e-13,-1.41,3.0375111e-14,-1.88,1.5105051e-14,-2.35,1.2629202e-14,-2.82,1.1144231e-14,-0.94,1.1641524e-13,-1.41,2.0282851e-14,-1.88,9.2043367e-15,-2.35,8.1669079e-15,-2.82,3.9592514e-15,-0.94,1.1498254e-13,-1.41,1.9282395e-14,-1.88,9.7524052e-15,-2.35,6.5114905e-15,-2.82,6.4761628e-15
-0.96,8.6296415e-14,-1.44,2.8265576e-14,-1.92,1.6586783e-14,-2.4,1.1256123e-14,-2.88,1.1063765e-14,-0.96,8.6752479e-14,-1.44,2.8475495e-14,-1.92,1.5916912e-14,-2.4,1.3053032e-14,-2.88,1.1985181e-14,-0.96,1.0685323e-13,-1.44,1.8321293e-14,-1.92,8.3893339e-15,-2.4,8.0909273e-15,-2.88,4.7548935e-15,-0.96,1.0732459e-13,-1.44,1.778459e-14,-1.92,9.7240914e-15,-2.4,7.3418708e-15,-2.88,5.5260772e-15
-0.98,7.2083329e-14,-1.47,2.6573551e-14,-1.96,1.5175114e-14,-2.45,1.2176233e-14,-2.94,1.1540376e-14,-0.98,7.3065533e-14,-1.47,2.7015691e-14,-1.96,1.4918201e-14,-2.45,1.2132227e-14,-2.94,1.1509918e-14,-0.98,9.8800826e-14,-1.47,1.72393e-14,-1.96,8.3577211e-15,-2.45,8.1375286e-15,-2.94,5.1943491e-15,-0.98,1.0058671e-13,-1.47,1.4615374e-14,-1.96,7.9387161e-15,-2.45,6.481426e-15,-2.94,6.8567402e-15
-1,6.0984407e-14,-1.5,2.5391113e-14,-2,1.4799918e-14,-2.5,1.1190405e-14,-3,1.1930879e-14,-1,6.1458771e-14,-1.5,2.6022084e-14,-2,1.4600426e-14,-2.5,1.1905094e-14,-3,1.148495e-14,-1,9.4708651e-14,-1.5,1.5030048e-14,-2,8.3190653e-15,-2.5,7.273688e-15,-3,5.5718945e-15,-1,9.4993932e-14,-1.5,1.4362475e-14,-2,8.7712427e-15,-2.5,7.7387435e-15,-3,5.6095094e-15

